team1.win,team1.composition.champion1,team1.composition.champion1_items,team1.composition.champion2,team1.composition.champion2_items,team1.composition.champion3,team1.composition.champion3_items,team1.composition.champion4,team1.composition.champion4_items,team1.composition.champion5,team1.composition.champion5_items,team2.win,team2.composition.champion6,team2.composition.champion6_items,team2.composition.champion7,team2.composition.champion7_items,team2.composition.champion8,team2.composition.champion8_items,team2.composition.champion9,team2.composition.champion9_items,team2.composition.champion10,team2.composition.champion10_items
True,Lulu,"[2065, 2031, 3851, 1004, 1052, 3158, 3364]",Kalista,"[6673, 3006, 3091, 0, 0, 0, 3363]",Katarina,"[3115, 2031, 3020, 4635, 1026, 1055, 3364]",XinZhao,"[3047, 3508, 3133, 6630, 0, 0, 3364]",Jayce,"[6692, 3042, 2033, 3158, 1036, 0, 3340]",False,Brand,"[3853, 4636, 0, 3020, 3135, 1082, 3364]",Vayne,"[6677, 3006, 3046, 6672, 1042, 0, 3363]",Tristana,"[3006, 6673, 6676, 3036, 1018, 1055, 3363]",FiddleSticks,"[3020, 3157, 0, 3152, 1026, 3916, 3330]",Gnar,"[6632, 3075, 3047, 3053, 3082, 0, 3364]"
False,Shen,"[3143, 3857, 0, 6660, 1029, 3047, 3364]",Ezreal,"[1055, 6632, 3042, 3158, 3133, 1036, 3340]",Xerath,"[1082, 3157, 0, 6655, 3020, 0, 3363]",Kindred,"[6672, 3006, 3046, 1038, 1036, 0, 3364]",Kennen,"[3020, 2420, 1052, 3152, 1082, 1055, 3364]",True,Rakan,"[2065, 3859, 2055, 3158, 1004, 0, 3364]",Xayah,"[3006, 2031, 6671, 1055, 1037, 0, 3363]",Yasuo,"[1018, 3091, 0, 6673, 3006, 1054, 3363]",Graves,"[6692, 3134, 1018, 0, 1001, 0, 3364]",Malphite,"[3047, 6662, 1011, 1057, 0, 0, 3340]"
True,Zilean,"[3158, 2031, 3851, 4642, 1028, 0, 3364]",Twitch,"[3006, 6671, 1042, 0, 0, 0, 3340]",Malzahar,"[3020, 6653, 2031, 1011, 0, 0, 3340]",Kindred,"[6672, 3006, 0, 0, 0, 0, 3364]",Gwen,"[1055, 3076, 4635, 1026, 3047, 0, 3340]",False,Karma,"[2065, 3853, 2055, 1004, 3009, 0, 3364]",Jhin,"[6671, 1037, 0, 3134, 3009, 0, 3363]",Ahri,"[6656, 2424, 3041, 3108, 3020, 1056, 3364]",Volibear,"[1001, 6632, 2031, 0, 1033, 0, 3364]",Camille,"[0, 3074, 3078, 1055, 3111, 0, 3364]"
False,Janna,"[2065, 2055, 3853, 3158, 3011, 3114, 3364]",Vayne,"[6672, 3091, 1055, 3086, 1036, 3006, 3363]",Leblanc,"[0, 3041, 3135, 6655, 3108, 3020, 3364]",Kindred,"[6672, 3091, 3111, 3065, 0, 3046, 3364]",DrMundo,"[3111, 3065, 3082, 3067, 3068, 3075, 3364]",True,Nami,"[3011, 3853, 2065, 2055, 3114, 3158, 3364]",Jhin,"[6671, 6676, 3009, 3094, 1038, 1037, 3363]",Yasuo,"[2421, 6673, 3036, 1054, 3006, 3033, 3364]",Evelynn,"[3020, 2055, 3152, 3089, 1052, 3041, 3340]",Kennen,"[1056, 3152, 3020, 3165, 1052, 1026, 3340]"
True,Janna,"[3067, 1004, 3853, 3011, 1001, 1052, 3364]",Ezreal,"[6632, 3042, 3158, 1055, 2055, 0, 3363]",Ahri,"[2421, 3070, 6656, 3020, 3191, 1056, 3340]",Khazix,"[6676, 6693, 3133, 1028, 3047, 1036, 3364]",Gangplank,"[6609, 6632, 3111, 2033, 1029, 0, 3340]",False,Soraka,"[6617, 0, 3853, 3158, 3107, 0, 3364]",Vayne,"[3143, 3006, 3124, 6672, 0, 1055, 3363]",Leblanc,"[1058, 3041, 3020, 0, 1058, 6655, 3364]",Kindred,"[6672, 3046, 3006, 6676, 3031, 0, 3364]",Chogath,"[3020, 1082, 6655, 4628, 1056, 1058, 3340]"
False,Thresh,"[3857, 3190, 3050, 1029, 3111, 0, 3364]",Aphelios,"[6673, 2420, 6676, 1057, 3031, 3006, 3363]",Veigar,"[3158, 6656, 4630, 3089, 2055, 1026, 3363]",Evelynn,"[1058, 3152, 0, 3020, 3102, 3041, 3340]",Riven,"[1036, 6630, 6333, 3158, 3071, 3123, 3340]",True,Brand,"[3853, 3165, 6653, 0, 0, 3158, 3364]",Twitch,"[4633, 3158, 3108, 3115, 1082, 1058, 3363]",Yasuo,"[3006, 1033, 0, 6673, 3031, 1055, 3364]",Nidalee,"[6655, 3020, 3135, 1029, 0, 0, 3364]",Aatrox,"[3047, 6630, 6694, 3044, 1037, 1028, 3340]"
True,Poppy,"[3111, 3860, 6664, 2055, 3067, 1011, 3364]",Varus,"[6691, 6695, 3042, 1036, 3158, 1055, 3363]",Cassiopeia,"[6653, 3040, 2055, 3135, 1082, 3102, 3340]",Nidalee,"[4636, 3135, 3020, 4628, 1082, 1058, 3364]",Kled,"[1055, 3047, 6692, 3053, 6333, 3133, 3340]",False,Lulu,"[3853, 2065, 2055, 3158, 3067, 3504, 3364]",Draven,"[3155, 6676, 3072, 3006, 6691, 3031, 3363]",Syndra,"[6655, 3102, 3040, 3020, 1052, 0, 3340]",Zac,"[8001, 0, 6662, 3047, 3065, 3075, 3364]",Irelia,"[3153, 2033, 3026, 6673, 3091, 3047, 3340]"
True,Rakan,"[3853, 2065, 0, 3158, 3504, 3011, 3364]",Xayah,"[1055, 3031, 6671, 3006, 3046, 1018, 3363]",Akshan,"[1055, 3091, 3047, 6672, 1043, 1053, 3340]",Nidalee,"[3020, 2055, 3057, 3157, 1052, 4636, 3364]",Sett,"[6630, 3153, 0, 2055, 3047, 0, 3340]",False,Zilean,"[3853, 2065, 3157, 4643, 3916, 3158, 3364]",KogMaw,"[3006, 6672, 3124, 3082, 0, 0, 3340]",Sylas,"[3067, 6656, 3158, 3157, 3108, 1082, 3363]",Kayn,"[3123, 6693, 6695, 3158, 3035, 1036, 3363]",Camille,"[3078, 3074, 3047, 3053, 1055, 2420, 3364]"
True,Seraphine,"[3158, 3853, 4642, 3067, 0, 0, 3364]",Ziggs,"[1056, 2031, 3070, 3020, 6653, 0, 3340]",Lucian,"[1055, 6673, 3035, 1001, 0, 2055, 3363]",LeeSin,"[6630, 3047, 1033, 2055, 0, 0, 3340]",Singed,"[1082, 2033, 1056, 3020, 4633, 1026, 3340]",False,Rakan,"[3859, 3158, 2065, 1004, 2055, 0, 3364]",Vayne,"[3006, 6673, 1036, 1054, 1036, 1042, 3363]",Talon,"[3158, 2031, 0, 1036, 6695, 6691, 3364]",Kindred,"[3006, 2031, 6672, 0, 6676, 0, 3364]",Karthus,"[6653, 1056, 3070, 3020, 3108, 0, 3340]"
True,Karma,"[2065, 2055, 3853, 3158, 3011, 0, 3364]",Sivir,"[2031, 3070, 6691, 3133, 3158, 0, 3363]",DrMundo,"[3065, 3076, 2055, 3047, 0, 3068, 3340]",Kindred,"[6672, 3006, 3091, 2055, 3046, 0, 3364]",Ahri,"[0, 2033, 6656, 4629, 3020, 1052, 3340]",False,Nautilus,"[3117, 3190, 3860, 8001, 2055, 1033, 3364]",Kaisa,"[1055, 3091, 3006, 6672, 3036, 0, 3363]",Azir,"[3916, 2031, 6655, 3020, 3191, 3135, 3340]",Gragas,"[4629, 4636, 1052, 2424, 3020, 0, 3364]",Riven,"[3071, 1055, 6630, 3123, 3047, 0, 3340]"
True,Soraka,"[3853, 3114, 1001, 1033, 0, 2065, 3364]",Tristana,"[2055, 6672, 3046, 3006, 0, 0, 3363]",Viktor,"[1056, 6655, 1026, 3020, 1056, 3113, 3364]",Poppy,"[3076, 2031, 6632, 3047, 1011, 0, 3364]",Kled,"[6630, 3047, 1028, 1055, 3076, 3077, 3363]",False,Seraphine,"[3853, 3011, 3020, 3067, 4642, 0, 3364]",Draven,"[1055, 3123, 6673, 3006, 3134, 0, 3340]",Katarina,"[2421, 3115, 4633, 1082, 3020, 3191, 3340]",Nidalee,"[1001, 4636, 0, 2031, 0, 3157, 3364]",Trundle,"[1054, 6632, 3047, 3181, 1037, 3044, 3340]"
True,Shen,"[3857, 6662, 3107, 3110, 3158, 3109, 3364]",Ziggs,"[6653, 3040, 3157, 1058, 3165, 3020, 3363]",Leblanc,"[3157, 4629, 6656, 0, 3020, 0, 3364]",Graves,"[3031, 6676, 3047, 6695, 3036, 6692, 3364]",Olaf,"[3065, 2421, 6630, 3053, 3047, 3075, 3340]",False,Trundle,"[4005, 3157, 3857, 4629, 0, 3158, 3364]",Vladimir,"[3135, 3089, 3157, 4636, 4629, 3102, 3363]",Yasuo,"[6333, 3031, 3026, 6673, 3006, 3033, 3363]",Shaco,"[6695, 3031, 3051, 3036, 3006, 3508, 3364]",Kennen,"[3152, 3157, 2055, 3020, 3135, 3165, 3340]"
False,Soraka,"[3853, 3107, 3504, 3047, 3011, 2065, 3364]",Twitch,"[3091, 3085, 6672, 3006, 3748, 3153, 3363]",Zed,"[6695, 3142, 6693, 3036, 6676, 3031, 3364]",Nunu,"[6662, 3109, 3050, 3110, 3082, 3047, 3364]",Kalista,"[1018, 3085, 6673, 3006, 3124, 3035, 3340]",True,Zilean,"[3020, 6655, 4629, 3853, 3089, 4630, 3340]",Draven,"[3047, 6673, 6676, 3508, 3033, 1018, 3363]",Lucian,"[6671, 3031, 3042, 3158, 6694, 3033, 3340]",Hecarim,"[6632, 3075, 0, 3742, 3158, 6333, 3364]",Gnar,"[3047, 3143, 6632, 3742, 3075, 0, 3340]"
True,Bard,"[3026, 2420, 2055, 0, 0, 0, 3364]",Draven,"[3508, 3006, 6673, 1036, 1036, 0, 3340]",TwistedFate,"[2033, 3157, 6656, 2422, 2055, 0, 3363]",Volibear,"[6632, 3111, 1028, 1028, 1036, 0, 3364]",DrMundo,"[1054, 3068, 3111, 3211, 1028, 0, 3340]",False,Sona,"[3853, 6617, 3158, 3070, 3114, 1052, 3364]",Ashe,"[1055, 6673, 0, 3051, 0, 3006, 3363]",Zed,"[3158, 3142, 6693, 2055, 1036, 1036, 3364]",Gwen,"[2421, 1082, 4633, 0, 3115, 3047, 3364]",TahmKench,"[8001, 2055, 3111, 0, 6662, 3076, 3340]"
True,Sona,"[3853, 6617, 1082, 1001, 3011, 1052, 3340]",Syndra,"[4628, 3157, 1058, 3020, 6655, 2055, 3363]",Irelia,"[3153, 6630, 1055, 3111, 3044, 1028, 3364]",Kayn,"[6630, 6695, 3134, 3158, 1028, 1036, 3364]",Yasuo,"[1055, 6673, 3033, 3006, 1037, 1043, 3340]",False,Karma,"[3011, 3853, 2065, 2055, 3158, 3108, 3364]",Ziggs,"[3108, 2420, 1082, 3020, 6653, 4628, 3363]",Kayle,"[4633, 3089, 3115, 1082, 3006, 1042, 3363]",Nocturne,"[3158, 3044, 2055, 6630, 3074, 3091, 3364]",Yone,"[1055, 3006, 6673, 3026, 3031, 3046, 3363]"
False,Soraka,"[3853, 2031, 6617, 1082, 3047, 6616, 3364]",Varus,"[6691, 6694, 3042, 0, 3158, 0, 3363]",Irelia,"[3065, 3153, 6673, 3026, 1033, 3047, 3364]",Diana,"[3152, 3157, 1058, 3135, 1082, 3020, 3364]",Shen,"[3143, 3068, 3047, 1028, 3076, 1057, 3340]",True,Trundle,"[4642, 3857, 2055, 4005, 3158, 3916, 3364]",Karthus,"[3020, 6653, 1082, 3916, 3157, 4630, 3340]",Zed,"[6695, 2055, 6693, 3158, 3134, 3123, 3364]",XinZhao,"[6632, 3053, 3047, 0, 2055, 3123, 3364]",Vayne,"[2055, 3046, 3006, 1037, 3123, 6672, 3363]"
True,Nautilus,"[3860, 3157, 2055, 3067, 3047, 1029, 3364]",Ziggs,"[3916, 3157, 1026, 6655, 3020, 4637, 3363]",Qiyana,"[6695, 6693, 6694, 3158, 3134, 1028, 3364]",Rengar,"[3158, 6695, 6631, 3508, 3053, 3035, 3364]",Ryze,"[3040, 6655, 3157, 1082, 3089, 3020, 3363]",False,Pyke,"[2055, 1036, 6691, 3857, 3179, 3117, 3364]",Aphelios,"[0, 3006, 6673, 6676, 3046, 1055, 3363]",Zed,"[3814, 3142, 6693, 3134, 3158, 6695, 3364]",Nidalee,"[4636, 3020, 3041, 3089, 3157, 1026, 3364]",TahmKench,"[6662, 1011, 3111, 3065, 3067, 1029, 3340]"
True,Gragas,"[3859, 3158, 2055, 2065, 1082, 0, 3364]",Varus,"[1055, 6673, 3006, 3091, 0, 0, 3363]",Ryze,"[6656, 3070, 3108, 1082, 3158, 4632, 3363]",Shen,"[1054, 3111, 3068, 1011, 0, 0, 3340]",Nocturne,"[1001, 6631, 3044, 1037, 2055, 0, 3363]",False,Trundle,"[4005, 3158, 2055, 3857, 3067, 1011, 3364]",Draven,"[3006, 1055, 6676, 6673, 0, 0, 3363]",Kassadin,"[3041, 6656, 2031, 3111, 3191, 1052, 3364]",Khazix,"[6695, 6630, 3123, 3047, 1028, 2055, 3364]",Akali,"[4633, 3157, 0, 1056, 1082, 1001, 3364]"
True,Bard,"[3853, 8001, 3190, 3086, 3158, 3110, 3364]",Ziggs,"[6653, 3157, 1058, 3158, 1058, 3040, 3363]",Yasuo,"[3031, 3006, 2421, 3091, 6672, 1018, 3363]",LeeSin,"[6333, 3026, 6630, 3047, 6609, 3053, 3340]",Shen,"[2421, 3047, 3211, 3068, 3075, 3067, 3340]",False,Rell,"[3860, 3190, 3047, 2055, 3001, 3067, 3364]",Ezreal,"[6632, 6694, 3042, 3082, 3158, 0, 3363]",Leblanc,"[3157, 6655, 3020, 3135, 3108, 1052, 3363]",XinZhao,"[3047, 3071, 6630, 3053, 3026, 1057, 3364]",Darius,"[3053, 6631, 3111, 3742, 4401, 3067, 3364]"
False,Morgana,"[2424, 4005, 4628, 3020, 3916, 3853, 3364]",Caitlyn,"[1037, 6676, 1055, 6672, 3006, 1038, 3363]",Anivia,"[1056, 3040, 6655, 3020, 3102, 3916, 3364]",Graves,"[6692, 2031, 3006, 6676, 3035, 1018, 3364]",Yasuo,"[3006, 1057, 3031, 6673, 3051, 3123, 3340]",True,Yuumi,"[3853, 2065, 3114, 1082, 1026, 1052, 3364]",Ziggs,"[3070, 6653, 3020, 1011, 1026, 1052, 3363]",Katarina,"[1055, 3115, 3111, 4633, 3191, 3108, 3340]",Evelynn,"[4636, 2031, 3100, 3020, 4630, 0, 3340]",Irelia,"[6673, 1028, 3153, 1055, 3047, 3140, 3364]"
False,Sona,"[3853, 6617, 3107, 3040, 3020, 3011, 3364]",Quinn,"[6672, 3047, 3095, 1037, 3036, 1038, 3340]",Draven,"[3095, 6671, 3026, 3508, 3031, 3094, 3363]",Elise,"[4636, 3089, 3020, 3113, 3165, 0, 3364]",Aphelios,"[3031, 3036, 3072, 6676, 6673, 3026, 3363]",True,Morgana,"[2065, 3157, 3853, 6695, 3011, 3117, 3364]",Akshan,"[3036, 6671, 3006, 6676, 0, 0, 3340]",Zed,"[6692, 3814, 3071, 3158, 6695, 3035, 3340]",Graves,"[6692, 3047, 6333, 3036, 3031, 6676, 3364]",Singed,"[4637, 3047, 3143, 4633, 3116, 3075, 3340]"
False,Seraphine,"[3853, 3157, 3116, 6653, 1058, 3020, 3364]",Ezreal,"[3133, 6632, 3035, 3110, 3042, 3158, 3363]",Akali,"[3165, 3152, 3157, 3111, 0, 0, 3363]",MasterYi,"[6672, 3091, 3153, 3047, 3044, 1028, 3363]",Chogath,"[3089, 6655, 3102, 1057, 3020, 1011, 3364]",True,Taliyah,"[6656, 3157, 3853, 1011, 1026, 3020, 3364]",Veigar,"[1058, 6656, 3157, 3020, 3070, 1052, 3363]",Malzahar,"[3165, 4637, 1052, 6653, 3158, 0, 3364]",Hecarim,"[6632, 3158, 3053, 6333, 1033, 0, 3364]",Teemo,"[3020, 6653, 4637, 1026, 3916, 1028, 3340]"
False,Nautilus,"[3860, 3050, 3190, 2055, 3075, 3117, 3364]",Vayne,"[3031, 1038, 6672, 3006, 3046, 3072, 3363]",Karthus,"[1056, 3157, 3020, 3040, 6653, 4637, 3364]",Jax,"[3078, 3111, 3091, 2055, 3053, 0, 3364]",Gangplank,"[6632, 3074, 2421, 6609, 6676, 3111, 3363]",True,Thresh,"[3190, 3857, 3107, 3024, 3117, 0, 3364]",MissFortune,"[1055, 3051, 6672, 3006, 3072, 6676, 3340]",Lucian,"[3508, 3042, 3134, 6692, 6694, 3006, 3340]",Elise,"[4636, 3135, 3100, 3020, 3165, 0, 3364]",Warwick,"[1058, 4636, 3020, 3100, 1058, 0, 3364]"
True,Thresh,"[2424, 3859, 3117, 3067, 2031, 1029, 3340]",Caitlyn,"[1055, 6670, 1018, 3006, 1037, 0, 3340]",Karthus,"[1056, 2031, 3116, 1001, 3802, 1026, 3340]",Nidalee,"[4636, 3113, 2031, 1026, 3158, 0, 3340]",Jayce,"[6692, 3133, 3158, 0, 0, 3070, 3340]",False,Velkoz,"[3157, 6655, 3853, 3020, 0, 0, 3364]",Jhin,"[1055, 3094, 6671, 1037, 3009, 0, 3363]",Graves,"[6676, 6692, 2055, 0, 3111, 1038, 3363]",Shen,"[3158, 3077, 1011, 0, 6662, 0, 3340]",Heimerdinger,"[1056, 2421, 3020, 6653, 3108, 0, 3340]"
True,Rakan,"[1029, 1057, 1033, 3859, 3117, 7020, 3364]",Ezreal,"[6694, 3042, 6632, 3158, 3123, 1028, 3363]",Ornn,"[7004, 2033, 3075, 3047, 3211, 3067, 3364]",Cassiopeia,"[3157, 3116, 1039, 7012, 3040, 1026, 3363]",Ekko,"[1056, 3100, 3152, 3191, 3108, 3020, 3363]",False,Zyra,"[3020, 3157, 3853, 6653, 3116, 1058, 3364]",Vayne,"[3001, 3139, 6673, 3006, 3046, 3031, 3363]",Sylas,"[6656, 2033, 2420, 3100, 3020, 0, 3364]",Malphite,"[4636, 3158, 4628, 1058, 0, 0, 3340]",Aatrox,"[3071, 6630, 3111, 0, 0, 0, 3340]"
False,Bard,"[3853, 3024, 3190, 3082, 3117, 0, 3364]",Ashe,"[6673, 3006, 2055, 1042, 3091, 0, 3363]",Leblanc,"[2033, 3020, 6655, 3135, 1082, 3108, 3364]",XinZhao,"[3047, 0, 6673, 6676, 3508, 0, 3364]",Kayle,"[1055, 2031, 3115, 3006, 4635, 1026, 3340]",True,Morgana,"[2424, 3111, 2031, 3853, 3191, 6617, 3364]",Varus,"[6691, 3042, 0, 3158, 0, 0, 3363]",Kassadin,"[3157, 6656, 4632, 3070, 3047, 0, 3364]",Olaf,"[3047, 6630, 0, 3053, 1028, 0, 3364]",Tryndamere,"[3006, 3046, 6672, 6675, 1053, 1042, 3364]"
True,Lulu,"[2055, 3853, 2065, 3916, 3158, 4642, 3364]",Vayne,"[6672, 1057, 3046, 3051, 1054, 3006, 3363]",Lucian,"[6671, 3508, 6695, 2422, 0, 6694, 3340]",Evelynn,"[3135, 3152, 0, 3020, 1052, 1082, 3363]",Malphite,"[3143, 2055, 3047, 6662, 1029, 0, 3363]",False,Bard,"[3853, 0, 3190, 3067, 3117, 0, 3364]",KogMaw,"[2055, 1042, 6673, 3091, 3006, 1042, 3363]",Graves,"[1001, 2033, 6676, 6692, 6695, 1037, 3363]",Gwen,"[3111, 3115, 4633, 4629, 0, 0, 3364]",Camille,"[3748, 3047, 3044, 6632, 1028, 0, 3363]"
True,Olaf,"[6630, 3211, 3053, 3047, 3067, 0, 3364]",Aphelios,"[6673, 1037, 0, 3006, 0, 3134, 3363]",Sylas,"[3157, 3108, 6656, 3067, 3020, 1052, 3340]",Ashe,"[3158, 3041, 4005, 3853, 0, 0, 3364]",Lissandra,"[3157, 6656, 3916, 0, 3020, 0, 3340]",False,Bard,"[8001, 3853, 3190, 2055, 3117, 0, 3364]",Caitlyn,"[6676, 3035, 2055, 6691, 3006, 0, 3363]",Camille,"[1055, 3158, 3078, 3074, 0, 3044, 3340]",Rammus,"[6664, 3041, 2055, 3111, 3075, 3091, 3364]",Vladimir,"[3152, 0, 3165, 1082, 1058, 3020, 3340]"
True,Yuumi,"[3853, 2003, 6617, 0, 3011, 3114, 3364]",Jhin,"[6692, 3123, 3094, 0, 3009, 6676, 3363]",AurelionSol,"[4637, 6656, 3165, 1052, 3020, 1026, 3363]",FiddleSticks,"[3158, 3152, 1026, 3157, 3916, 3135, 3330]",Riven,"[1055, 6630, 3071, 6609, 3158, 1036, 3340]",False,Bard,"[3853, 2055, 3190, 3117, 3067, 1011, 3364]",Varus,"[1036, 3042, 3009, 3123, 6692, 3134, 3363]",Orianna,"[2033, 6655, 3165, 3040, 3020, 0, 3363]",Ekko,"[3152, 3115, 2421, 3165, 1082, 3111, 3364]",Fiora,"[3123, 6630, 3047, 3074, 3508, 3181, 3363]"
False,Sona,"[3853, 2065, 2055, 3070, 3504, 3158, 3364]",Jhin,"[6671, 6676, 3009, 3094, 1038, 0, 3363]",Gwen,"[3089, 3140, 4633, 3916, 3115, 3158, 3364]",JarvanIV,"[3047, 6630, 3075, 3053, 3211, 1028, 3364]",Kled,"[6630, 3053, 3047, 3748, 6333, 1036, 3340]",True,Bard,"[3853, 2055, 3190, 3117, 3110, 1028, 3364]",Ashe,"[6673, 2031, 3091, 3006, 3086, 3124, 3363]",Malzahar,"[3116, 3157, 6653, 1056, 3158, 3916, 3340]",Kindred,"[6672, 3006, 3031, 3046, 1036, 0, 3364]",Irelia,"[6630, 3153, 1036, 3047, 3123, 3053, 3363]"
False,Lulu,"[3853, 2065, 3117, 3504, 3011, 0, 3364]",Twitch,"[6672, 3085, 3006, 1055, 3153, 1018, 3363]",Akshan,"[1055, 6672, 2031, 3047, 6676, 3031, 3364]",RekSai,"[6693, 2031, 2055, 3047, 6695, 3133, 3364]",Gwen,"[1054, 0, 4629, 3047, 4633, 1043, 3364]",True,Yuumi,"[3853, 0, 3114, 1082, 6617, 0, 3364]",Jhin,"[0, 6671, 3009, 1055, 3035, 0, 3363]",Talon,"[6693, 6694, 2055, 3158, 6695, 0, 3364]",Volibear,"[3047, 6632, 3076, 3044, 1037, 1028, 3364]",Draven,"[1055, 6673, 3006, 3133, 3057, 0, 3363]"
False,Janna,"[2031, 3853, 4642, 3158, 3067, 2055, 3364]",Ezreal,"[6632, 3070, 0, 3158, 0, 1055, 3340]",Akshan,"[1055, 3091, 0, 0, 1036, 3006, 3363]",Viego,"[3111, 6632, 2031, 3044, 1028, 0, 3364]",Kled,"[1054, 1029, 3068, 3077, 0, 1001, 3340]",True,Alistar,"[3859, 3009, 3067, 2055, 1028, 0, 3364]",Kaisa,"[6672, 1036, 1001, 0, 0, 0, 3340]",Sylas,"[6656, 3158, 1082, 1056, 2055, 0, 3340]",Warwick,"[3748, 1036, 0, 0, 0, 3047, 3340]",Rengar,"[1055, 1037, 1042, 3076, 6670, 3047, 3340]"
False,Pyke,"[3814, 3857, 6693, 6695, 3117, 3179, 3364]",Tristana,"[3031, 2420, 3006, 3094, 3036, 6672, 3340]",Qiyana,"[6694, 6693, 2421, 6695, 3158, 3814, 3364]",Evelynn,"[3152, 3100, 3041, 3020, 4630, 0, 3340]",Akshan,"[6672, 3153, 3006, 3091, 3124, 3033, 3340]",True,Janna,"[3853, 6616, 2065, 3117, 3011, 2055, 3364]",Syndra,"[3157, 3916, 3040, 3158, 1082, 6655, 3363]",Seraphine,"[6653, 3040, 3157, 1052, 3020, 3116, 3363]",Kayn,"[6630, 3142, 3042, 3508, 3814, 3158, 3364]",TahmKench,"[2033, 3075, 6662, 3047, 3065, 3082, 3340]"
False,Leona,"[3860, 3190, 0, 3117, 3024, 0, 3364]",Ashe,"[6673, 1042, 0, 3091, 1042, 3006, 3363]",Zoe,"[2033, 6655, 2424, 0, 3111, 1058, 3363]",Viego,"[6632, 3153, 0, 3111, 0, 0, 3364]",Jayce,"[1055, 6692, 2055, 3123, 3070, 3158, 3340]",True,Sona,"[3853, 2065, 3158, 3070, 0, 0, 3364]",Caitlyn,"[1055, 2031, 2010, 1037, 3006, 1036, 3340]",Lissandra,"[6656, 2033, 1052, 3020, 1029, 0, 3340]",Lillia,"[6653, 2420, 2031, 1082, 3020, 0, 3364]",DrMundo,"[1054, 3068, 3047, 3075, 0, 0, 3340]"
True,Morgana,"[3853, 3067, 3157, 4642, 3158, 0, 3364]",Jinx,"[6672, 3046, 3036, 1055, 3006, 1037, 3363]",Talon,"[1055, 6630, 3158, 6695, 1028, 1036, 3364]",Diana,"[3157, 3152, 3089, 3020, 1026, 3916, 3364]",Irelia,"[6673, 3153, 3047, 6677, 1042, 0, 3340]",False,Thresh,"[3857, 3190, 1011, 3047, 3067, 2055, 3364]",Tristana,"[3046, 1038, 1055, 1037, 3006, 6672, 3363]",Malphite,"[3001, 0, 3110, 3111, 3076, 6660, 3340]",Karthus,"[3157, 4637, 3020, 6653, 3916, 0, 3364]",Camille,"[3026, 3044, 1054, 3078, 3074, 3047, 3364]"
True,Bard,"[3860, 3158, 3190, 1028, 1011, 0, 3364]",Aphelios,"[6673, 3006, 6676, 1037, 0, 0, 3363]",Sylas,"[3158, 6656, 3157, 1052, 2055, 0, 3363]",Graves,"[3047, 3033, 6673, 3133, 0, 0, 3364]",Sett,"[3053, 6630, 0, 0, 3047, 0, 3340]",False,Karma,"[2065, 3117, 3114, 3853, 2055, 1052, 3364]",Ezreal,"[6632, 3042, 3158, 1055, 1036, 1036, 3363]",Irelia,"[6632, 3153, 3123, 3091, 1055, 3047, 3340]",XinZhao,"[6630, 3508, 3053, 0, 0, 3158, 3364]",Pantheon,"[2033, 2055, 6692, 3071, 3123, 3047, 3340]"
False,Kayle,"[3107, 2065, 3860, 3108, 3158, 3067, 3364]",Draven,"[6672, 3072, 3031, 3006, 3094, 6676, 3363]",Seraphine,"[3158, 6617, 3070, 3011, 3116, 3114, 3363]",LeeSin,"[6630, 3123, 3082, 3053, 3047, 3075, 3340]",Aatrox,"[3047, 6630, 3076, 3211, 3053, 3133, 3340]",True,Xerath,"[3853, 4628, 1058, 3041, 6655, 3020, 3364]",Kaisa,"[0, 0, 0, 0, 0, 0, 3363]",Lucian,"[6692, 3042, 6694, 3158, 1036, 3123, 3363]",Rengar,"[6691, 3158, 3508, 3036, 0, 1018, 3363]",Renekton,"[3071, 2421, 6630, 3053, 3047, 3123, 3364]"
True,Thresh,"[3857, 3190, 3117, 1028, 1027, 1029, 3364]",Samira,"[6673, 6676, 3111, 1029, 0, 0, 3364]",Ekko,"[3152, 2033, 3020, 3115, 0, 0, 3364]",Viego,"[1043, 1037, 3111, 0, 1053, 6672, 3364]",Maokai,"[6662, 3065, 3158, 0, 0, 0, 3340]",False,Shen,"[3082, 0, 3857, 3047, 6662, 3067, 3364]",Twitch,"[0, 3006, 3153, 1055, 6672, 3123, 3363]",Katarina,"[6632, 3153, 2055, 3111, 1028, 1028, 3364]",Evelynn,"[3020, 3089, 3152, 1082, 3100, 1026, 3340]",Singed,"[2033, 3152, 3157, 3020, 3116, 1082, 3363]"
False,Seraphine,"[3853, 2065, 3107, 2055, 3011, 3158, 3364]",Varus,"[6691, 6694, 3042, 3158, 6695, 3134, 3363]",Vladimir,"[1011, 3152, 3089, 3020, 4629, 1026, 3340]",Nunu,"[3075, 3111, 6662, 1082, 3065, 3067, 3364]",MonkeyKing,"[3111, 6632, 3074, 3053, 1031, 3133, 3340]",True,Sona,"[2065, 3853, 4643, 3070, 3158, 3011, 3364]",Samira,"[6676, 6673, 3111, 3036, 0, 3123, 3363]",Sylas,"[3157, 4629, 3165, 6656, 1058, 3158, 3364]",Trundle,"[6632, 3053, 2055, 3075, 3065, 3111, 3364]",Sett,"[3748, 3053, 6630, 2055, 0, 3047, 3340]"
